line,label
"char                        *prime_arg, *funcname;",0
"gfx::Rect viewport_rect_for_tile_priority,",0
"int64 version, const char* payload) {",0
const invalidation::ObjectId object_id(,0
"ipc::invalidation::ObjectSource::CHROME_SYNC, type_name);",0
"invalidation::AckHandle ack_handle(""fakedata"");",0
"EXPECT_CALL(mock_invalidation_client_, Acknowledge(ack_handle));",0
"keys::kNoHostPermissionsError, url.spec());",0
if (!cookie_store->GetCookieMonster()->SetCookieWithDetails(,0
long SegmentInfo::Parse(),0
assert(m_pMuxingAppAsUTF8 == NULL);,0
assert(m_pWritingAppAsUTF8 == NULL);,0
assert(m_pTitleAsUTF8 == NULL);,0
m_timecodeScale = 1000000;,0
m_duration = -1;,0
if (id == 0x0AD7B1)  //Timecode Scale,0
"m_timecodeScale = UnserializeUInt(pReader, pos, size);",0
if (m_timecodeScale <= 0),0
else if (id == 0x0489)  //Segment duration,0
const long status = UnserializeFloat(,0
m_duration);,0
if (m_duration < 0),0
else if (id == 0x0D80)  //MuxingApp,0
const long status = UnserializeString(,0
m_pMuxingAppAsUTF8);,0
else if (id == 0x1741)  //WritingApp,0
m_pWritingAppAsUTF8);,0
else if (id == 0x3BA9)  //Title,0
"int mbedtls_ecdsa_sign( mbedtls_ecp_group *grp, mbedtls_mpi *r, mbedtls_mpi *s,",0
size_t n_size = ( grp->nbits + 7 ) / 8;,0
scoped_refptr<network::SharedURLLoaderFactory> url_loader_factory),0
unsigned int new_allocated = buffer->allocated;,0
if (buffer->pos),0
if (buffer->out_info != buffer->info),0
"buffer->info = (hb_internal_glyph_info_t *) realloc (buffer->info, new_allocated * sizeof (buffer->info[0]));",0
buffer->out_info = (hb_internal_glyph_info_t *) buffer->pos;,0
buffer->out_info = buffer->info;,0
"/* Use next_format to enumerate all the combinations we test, including",0
"standard_name(name, sizeof name, 0, colour_type, bit_depth,",0
"palette_number, interlace_type, 0, 0, 0);",0
char		direction[2];,0
"int		n, i = 0;",0
"int i, fd = -1, save_errno;",0
save_errno = errno;,0
void ChromotingHost::Shutdown(const base::Closure& shutdown_task) {,0
base::AutoLock auto_lock(lock_);,0
state_ = kStopped;,0
"context_->main_message_loop()->PostTask(FROM_HERE, shutdown_task);",0
if (!shutdown_task.is_null()),0
shutdown_tasks_.push_back(shutdown_task);,0
if (state_ == kStopping),0
while (!clients_.empty()) {,0
scoped_refptr<ClientSession> client = clients_.front();,0
client->Disconnect();,0
"RTCSessionDescriptionRequestFailedTask(MockWebRTCPeerConnectionHandler* object, const WebKit::WebRTCSessionDescriptionRequest& request)",0
"channel_->AddRoute(decoder_route_id, decoder);",0
"decoder->Initialize(profile, reply_message,",0
n_blks = 1;,0
data = malloc(blk_sz * n_blks);,0
Chapters::Atom::~Atom(),0
if (priv->usb_interface[interface_number].path != NULL) {,0
if (api == USB_API_HID) {,0
"usbi_dbg(""interface[%d] already set - ignoring HID collection: %s"",",0
"interface_number, device_id);",0
priv->usb_interface[interface_number].sub_api = sub_api;,0
if ((api == USB_API_HID) && (priv->hid == NULL)) {,0
"priv->hid = (struct hid_device_priv*) calloc(1, sizeof(struct hid_device_priv));",0
if (priv->hid == NULL),0
const size_t kOffsetOffset = 4;,0
const int kMicrosoftPlatformId = 3;,0
const int kUnicodeBmpEncodingId = 1;,0
int bestTable = -1;,0
"uint32_t offset = readU32(cmap_data, kHeaderSize + bestTable * kTableSize + kOffsetOffset);",0
"bit = find_next_bit(&bm->word, bm->depth, bit + 1)) {",0
OM_uint32 ret;,0
"ret = gss_import_sec_context(minor_status,",0
"interprocess_token,",0
context_handle);,0
const WebInputElement* element = ToWebInputElement(&control_element);,0
"if (!element || (!base::Contains(web_input_to_password_info_, *element) &&",0
"GDataCache::CacheSubDirectoryType sub_dir_type,",0
"CacheMap* cache_map,",0
ResourceIdToFilePathMap* processed_file_map) {,0
DCHECK(cache_map);,0
if (sub_dir_type == GDataCache::CACHE_TYPE_PINNED) {,0
std::string reason;,0
"if (!IsValidSymbolicLink(current, sub_dir_type, cache_paths, &reason)) {",0
"LOG(WARNING) << ""Removing an invalid symlink: "" << current.value()",0
"<< "": "" << reason;",0
util::DeleteSymlink(current);,0
GDataCache::SetCachePinned(iter->second.cache_state);,0
} else if (sub_dir_type == GDataCache::CACHE_TYPE_OUTGOING) {,0
CacheMap::iterator iter = cache_map->find(resource_id);,0
if (iter == cache_map->end() || !iter->second.IsDirty()) {,0
"LOG(WARNING) << ""Removing an symlink to a non-dirty file: """,0
<< current.value();,0
"processed_file_map->insert(std::make_pair(resource_id, current));",0
PassRefPtr<RTCSessionDescriptionDescriptor> RTCPeerConnectionHandlerDummy::remoteDescription(),0
MockHistogramsCallback();,0
void* H264SwDecMalloc(u32 size) {,0
alt = uas_find_uas_alt_setting(intf);,0
if (alt < 0),0
"return usb_set_interface(udev,",0
/* Sync memory *,0
insn->off += delta;,0
DeviceRequest* request = new DeviceRequest(,0
length = strlen (filename);,0
"asn1_push_tag(data, ASN1_BOOLEAN);",0
"asn1_write_uint8(data, v ? 0xFF : 0);",0
bool AddPolicyForRenderer(sandbox::TargetPolicy* policy) {,0
"L""Section"");",0
if (result != sandbox::SBOX_ALL_OK) {,0
"memcpy (sun.sun_path + 1, address, strlen (address));",0
"sun_len = offsetof (struct sockaddr_un, sun_path) + strlen (address) + 1;",0
if (!(ctx->options & SSL_OP_SINGLE_DH_USE)) {,0
if (!DH_generate_key(new)) {,0
"SSLerr(SSL_F_SSL3_CTX_CTRL, ERR_R_DH_LIB);",0
DH_free(new);,0
"unsigned long eip, cs;",0
int cpl = ctxt->ops->cpl(ctxt);,0
"struct desc_struct old_desc, new_desc;",0
const struct x86_emulate_ops *ops = ctxt->ops;,0
if (ctxt->mode == X86EMUL_MODE_PROT64),0
"ops->get_segment(ctxt, &old_cs, &old_desc, NULL,",0
"rc = assign_eip_far(ctxt, eip, &new_desc);",0
if (rc != X86EMUL_CONTINUE) {,0
WARN_ON(ctxt->mode != X86EMUL_MODE_PROT64);,0
"ops->set_segment(ctxt, old_cs, &old_desc, 0, VCPU_SREG_CS);",0
long Cluster::ParseBlockGroup(,0
"long long payload_size,",0
const long long payload_start = pos;,0
if ((total >= 0) && (payload_stop > total)),0
if (payload_stop > avail),0
len = static_cast<long>(payload_size);,0
while (pos < payload_stop),0
if ((pos + len) > payload_stop),0
if (id == 0)  //not a value ID,0
len -= SPB_MCID_MIN_LEN; */,0
tptr = tptr + sizeof(struct isis_subtlv_spb_mcid);,0
static void UpdatePropertyHandler(,0
session->AddHandler(base::WrapUnique(new protocol::StorageHandler()));,0
~ScopedRequest() {,0
fz_colorspace *colorspace;,0
"rc = posix_acl_equiv_mode(acl, &inode->i_mode);",0
if (rc == 0),0
base::AutoLock lock(lock_);,0
"IPC_BEGIN_MESSAGE_MAP(GpuChannel, msg)",0
if (i != 0) {,0
Cues::Cues(,0
"long long start_,",0
"m_start(start_),",0
"m_cue_points(NULL),",0
"m_count(0),",0
"m_preload_count(0),",0
m_pos(start_),0
uint64_t unpacked_lun;,0
tcm_tmr = srp_tmr_to_tcm(srp_tsk->tsk_mgmt_func);,0
if (tcm_tmr < 0) {,0
send_ioctx->cmd.se_tmr_req->response =,0
TMR_TASK_MGMT_FUNCTION_NOT_SUPPORTED;,0
sizeof(srp_tsk->lun));,0
if (srp_tsk->tsk_mgmt_func == SRP_TSK_ABORT_TASK) {,0
"rc = srpt_rx_mgmt_fn_tag(send_ioctx, srp_tsk->task_tag);",0
if (rc < 0) {,0
TMR_TASK_DOES_NOT_EXIST;,0
tag = srp_tsk->task_tag;,0
"rc = target_submit_tmr(&send_ioctx->cmd, sess, NULL, unpacked_lun,",0
"in_close_streams_(false),",0
"memset(&zero_padding_, 0, sizeof(zero_padding_));",0
"static int ext4_convert_unwritten_extents_endio(handle_t *handle,",0
"struct inode *inode,",0
"""block %llu, max_blocks %u\n"", inode->i_ino,",0
"(unsigned long long)le32_to_cpu(ex->ee_block),",0
"log2vis_encoded_string (PyObject * string, const char *encoding,",0
"FriBidiParType base_direction, int clean, int reordernsm)",0
PyObject *logical = NULL;	/* logical unicode object *,0
PyObject *result = NULL;	/* output string object *,0
/* Always needed for the string length *,0
"logical = PyUnicode_Decode (PyString_AS_STRING (string),",0
"PyString_GET_SIZE (string),",0
"encoding, ""strict"");",0
"if (strcmp (encoding, ""utf-8"") == 0)",0
/* Shortcut for utf8 strings (little faster) *,0
"result = log2vis_utf8 (string,",0
"PyUnicode_GET_SIZE (logical),",0
"base_direction, clean, reordernsm);",0
/* Invoke log2vis_unicode and encode back to encoding *,0
"PyObject *visual = log2vis_unicode (logical, base_direction, clean, reordernsm);",0
if (visual),0
result = PyUnicode_Encode (PyUnicode_AS_UNICODE,0
"(visual),",0
"PyUnicode_GET_SIZE (visual),",0
Py_DECREF (visual);,0
Py_DECREF (logical);,0
if (retval == ENOENT) {,0
TRACE_PKINIT_SERVER_NO_SAN(context);,0
SendOutstandingReplies(EstablishChannelStatus::GPU_HOST_INVALID);,0
"my_object_rec_arrays (MyObject *obj, GPtrArray *in, GPtrArray **ret, GError **error)",0
char **strs;,0
GArray *ints;,0
guint v_UINT;,0
if (in->len != 2),0
"""invalid array len"");",0
"strs = g_ptr_array_index (in, 0);",0
"if (!*strs || strcmp (*strs, ""foo""))",0
"""invalid string 0"");",0
strs++;,0
"if (!*strs || strcmp (*strs, ""bar""))",0
"""invalid string 1"");",0
if (*strs),0
"""invalid string array len in pos 0"");",0
"strs = g_ptr_array_index (in, 1);",0
"if (!*strs || strcmp (*strs, ""baz""))",0
"if (!*strs || strcmp (*strs, ""whee""))",0
"if (!*strs || strcmp (*strs, ""moo""))",0
/* The +1 is needed for https://github.com/uclouvain/openjpeg/issues/835 *,0
LayoutUnit single_strip_block_size =,0
"NGFragment(space.GetWritingMode(), result->PhysicalFragment())",0
base::ThreadRestrictions::ScopedAllowIO allow_io;,0
audio_thread_->Stop(NULL);,0
"DCHECK_LE(num, 4u);",0
ExtensionTtsController::ExtensionTtsController(),0
": ALLOW_THIS_IN_INITIALIZER_LIST(method_factory_(this)),",0
"current_utterance_(NULL),",0
platform_impl_(NULL) {,0
const WebVector<WebServerTimingInfo>& server_timing),0
": PerformanceResourceTiming(info ? info->InitialURL().GetString() : """",",0
"""navigation"",",0
"time_origin,",0
"fprintf(stderr, ""Invalid --umask option %s"", optarg);",0
bool Chapters::ExpandEditionsArray(),0
if (m_editions_size > m_editions_count),0
if (editions == NULL),0
for (int idx = 0; idx < m_editions_count; ++idx),0
delete[] m_editions;,0
m_editions_size = size;,0
flags = EXT4_GET_BLOCKS_CREATE_UNWRIT_EXT |,0
EXT4_GET_BLOCKS_CONVERT_UNWRITTEN |,0
EXT4_EX_NOCACHE;,0
if (mode & FALLOC_FL_KEEP_SIZE),0
"auto effect = CreateOpacityEffect(EffectPaintPropertyNode::Root(), opacity);",0
artifact,0
".Chunk(TransformPaintPropertyNode::Root(),",0
"instance()->SendJavaScriptStream(url, result, success, notify_needed,",0
"bool OSExchangeData::GetURLAndTitle(GURL* url, base::string16* title) const {",0
if (!to_extension) {,0
switch (type),0
"SetPixelAlpha(image,pixel,q);",0
case -2:,0
"SetPixelRed(image,pixel,q);",0
if (channels == 1 || type == -2),0
"SetPixelGray(image,pixel,q);",0
if (image->storage_class == PseudoClass),0
if (packet_size == 1),0
"SetPixelIndex(image,ScaleQuantumToChar(pixel),q);",0
"SetPixelIndex(image,ScaleQuantumToShort(pixel),q);",0
"SetPixelViaPixelInfo(image,image->colormap+(ssize_t)",0
"ConstrainColormapIndex(image,GetPixelIndex(image,q),exception),q);",0
if (image->depth == 1),0
ssize_t,0
"bit,",0
number_bits;,0
number_bits=image->columns-x;,0
void CrosLibrary::TestApi::SetPowerLibrary(,0
"PowerLibrary* library, bool own) {",0
"library_->power_lib_.SetImpl(library, own);",0
"body[j] = XMALLOC(VarLenData, 1);",0
body[j]->len = a->values[j].len;,0
"body[j]->data = CHECKED_XCALLOC(unsigned char, a->values[j].len);",0
"static void test_show_object(struct object *object,",0
"struct strbuf *path,",0
explicit ConsoleCallbackFilter(,0
base::Callback<void(const base::string16&)> callback),0
cache->free_arr[cache->free++] = obj;,0
window_->SetExternalTexture(container);,0
window_->SetExternalTexture(NULL);,0
if (ShouldReleaseFrontSurface() &&,0
host_->is_accelerated_compositing_active()) {,0
if (compositor) {,0
base::Bind(&RenderWidgetHostViewAura::,0
"SetSurfaceNotInUseByCompositor,",0
AsWeakPtr()));,0
compositor->AddObserver(this);,0
InputMethodDescriptors* CrosMock::CreateInputMethodDescriptors() {,0
"uint16 bitspersample, samplesperpixel;",0
scoped_refptr<PlatformSensor> sensor = new PlatformSensorWin(,0
count++;,0
if (rv < 0) {,0
struct perf_event_attr attr;,0
case EXIT_REASON_VMOFF: case EXIT_REASON_VMON:,0
"CHECK(args->GetString(0, &path));",0
"DCHECK(StartsWithASCII(path, ""chrome://favicon/"", false)) << ""path is """,0
<< path;,0
secure_proxy_checker_.reset(new SecureProxyChecker(url_loader_factory));,0
warmup_url_fetcher_.reset(new WarmupURLFetcher(,0
"create_custom_proxy_config_callback,",0
base::BindRepeating(,0
"&DataReductionProxyConfig::HandleWarmupFetcherResponse,",0
"base::Unretained(this)),",0
"base::BindRepeating(&DataReductionProxyConfig::GetHttpRttEstimate,",0
jas_matrix_t *matrix;,0
"void show_object_with_name(FILE *out, struct object *obj,",0
"struct strbuf *path, const char *component)",0
"char *name = path_name(path, component);",0
"fputc('\n', out);",0
void BluetoothOptionsHandler::DeviceNotification(,0
web_ui_->CallJavascriptFunction(,0
if (skb_is_err_queue(skb) && skb->len &&,0
ch = buffer[i];,0
uint8_t opcode[2];,0
const Extension* ExtensionAppItem::GetExtension() const {,0
const ExtensionService* service =,0
extensions::ExtensionSystem::Get(profile_)->extension_service();,0
void TextTrackCue::setEndTime(double value) {,0
cap = (struct usb_dev_cap_header *)buffer;,0
memory_instrumentation::MemoryInstrumentation::GetInstance(),0
->GetVmRegionsForHeapProfiler(base::Bind(,0
"&ProfilingService::OnGetVmRegionsCompleteForDumpProcessesForTracing,",0
"weak_factory_.GetWeakPtr(), keep_small_allocations,",0
"NP_SetProperty,",0
if (offset != 0),0
"csum = csum_sub(csum,",0
"csum_partial(skb_transport_header(skb) + tlen,",0
"cur_key_name = (char*)ecalloc( 25,  25);",0
"while( (token = php_strtok_r(NULL , DELIMITER , &last_ptr)) && (strlen(token)>1) ){",0
if( key_value){,0
}}} */,0
mock_dialog_factory() {,0
return mock_dialog_factory_;,0
u8 label_len;,0
if(iKeyLen) {,0
for (k = 0; k < dies[j].length; k++) {,0
"wsprintf(time_buf, TEXT(""%d %S %d %02d:%02d:%02d +0000""),",0
"png_snprintf6(near_time_buf, 29, ""%d %s %d %02d:%02d:%02d +0000"",",0
"png_snprintf6(png_ptr->time_buffer, 29, ""%d %s %d %02d:%02d:%02d +0000"",",0
SystemProfileProto::Hardware::CPU* cpu =,0
system_profile->mutable_hardware()->mutable_cpu();,0
base::CPU cpu_info;,0
cpu->set_vendor_name(cpu_info.vendor_name());,0
cpu->set_signature(cpu_info.signature());,0
session_.Initialize();,0
cc::FrameSinkId frame_sink_id =,0
delegated_frame_host_ = base::MakeUnique<DelegatedFrameHost>(,0
"static int send_write(struct svcxprt_rdma *xprt, struct svc_rqst *rqstp,",0
"u32 rmr, u64 to,",0
"u32 xdr_off, int write_len,",0
struct ib_rdma_wr write_wr;,0
struct ib_sge *sge;,0
int xdr_sge_no;,0
int sge_no;,0
int sge_bytes;,0
int sge_off;,0
int bc;,0
if (vec->count > RPCSVC_MAXPAGES) {,0
return -EIO;,0
"dprintk(""svcrdma: RDMA_WRITE rmr=%x, to=%llx, xdr_off=%d, """,0
"""write_len=%d, vec->sge=%p, vec->count=%lu\n"",",0
"rmr, (unsigned long long)to, xdr_off,",0
sge = ctxt->sge;,0
/* Find the SGE associated with xdr_off *,0
"for (bc = xdr_off, xdr_sge_no = 1; bc && xdr_sge_no < vec->count;",0
xdr_sge_no++) {,0
if (vec->sge[xdr_sge_no].iov_len > bc),0
bc -= vec->sge[xdr_sge_no].iov_len;,0
sge_off = bc;,0
bc = write_len;,0
sge_no = 0;,0
/* Copy the remaining SGE *,0
while (bc != 0) {,0
"sge_bytes = min_t(size_t,",0
"bc, vec->sge[xdr_sge_no].iov_len-sge_off);",0
sge[sge_no].length = sge_bytes;,0
sge[sge_no].addr =,0
"dma_map_xdr(xprt, &rqstp->rq_res, xdr_off,",0
"sge_bytes, DMA_TO_DEVICE);",0
xdr_off += sge_bytes;,0
"if (ib_dma_mapping_error(xprt->sc_cm_id->device,",0
sge[sge_no].addr)),0
"svc_rdma_count_mappings(xprt, ctxt);",0
sge[sge_no].lkey = xprt->sc_pd->local_dma_lkey;,0
ctxt->count++;,0
sge_off = 0;,0
sge_no++;,0
xdr_sge_no++;,0
if (xdr_sge_no > vec->count) {,0
"pr_err(""svcrdma: Too many sges (%d)\n"", xdr_sge_no);",0
bc -= sge_bytes;,0
if (sge_no == xprt->sc_max_sge),0
/* Prepare WRITE WR *,0
static void Unregister(const GURL& url) {,0
EXPECT_TRUE(,0
content::BrowserThread::CurrentlyOn(content::BrowserThread::IO));,0
"resizedInfo, resizedPixels->data(),",0
"ss_add(msq, &s);",0
if (tgt_clobbers & ~site_clobbers),0
return len;	/* target would clobber too much for this site *,0
char word[32];,0
PlatformTouchPoint::PlatformTouchPoint(const BlackBerry::Platform::TouchPoint& point),0
: m_id(point.m_id),0
", m_screenPos(point.m_screenPos)",0
"struct desc_struct cs, ss;",0
"ctxt->_eip = reg_read(ctxt, VCPU_REGS_RDX);",0
bool GLSurfaceEGLSurfaceControl::SupportsSwapBuffersWithBounds() {,0
": thread_started_event_(false, false), finish_event_(false, false),",0
if (m_cue_points),0
assert(m_count == 0);,0
if (id == 0x3B)  // CuePoint ID,0
if (event->type() == EventTypeNames::mouseover ||,0
event->type() == EventTypeNames::mouseout ||,0
double time = value().toDouble();,0
if (event->type() == EventTypeNames::input) {,0
if (mediaElement().seekable()->contain(time)),0
mediaElement().setCurrentTime(time);,0
bool data_saver_enabled =,0
base::CommandLine::ForCurrentProcess()->HasSwitch(,0
data_reduction_proxy::switches::kEnableDataReductionProxy) ||,0
(profile_prefs && profile_prefs->GetBoolean(,0
data_reduction_proxy::prefs::kDataSaverEnabled));,0
"DECR_LENGTH_RET (data_size, len, 0);",0
/* we cannot accept more server names.,0
if (server_names > MAX_SERVER_NAME_EXTENSIONS),0
AudioSystemImplTest(),0
audio_manager_->SetInputStreamParameters(,0
bool interstitial_pausing_throbber =,0
ShowingInterstitialPage() &&,0
if (ShowingInterstitialPage()),0
struct ext4_xattr_search *s = &bs->s;,0
int error = 0;,0
if (s->base) {,0
"ce = mb_cache_entry_get(ext4_mb_cache, bs->bh->b_bdev,",0
if (header(s->base)->h_refcount == cpu_to_le32(1)) {,0
if (ce) {,0
ce = NULL;,0
unlock_buffer(bs->bh);,0
"const ssize_t bytes = utf16_to_utf8_length(in, len);",0
char* str = (char*)buf->data();,0
"utf16_to_utf8(in, len, str);",0
void LoadURL() {,0
WebContents* contents = shell()->web_contents();,0
WebPreferences prefs =,0
contents->GetRenderViewHost()->GetWebkitPreferences();,0
prefs.mock_scrollbars_enabled = true;,0
GpuBlacklist* gpu_blacklist = GetGpuBlacklist();,0
if (gpu_blacklist == NULL),0
return kShelfTranslucentOverAppList;,0
case SHELF_BACKGROUND_SPLIT_VIEW:,0
const SecurityOrigin* previous_security_origin = nullptr;,0
.WithOwnerDocument(owner_document),0
JSObjectRef globalobject;,0
/* uzbl javascript namespace *,0
"var_name = JSStringCreateWithUTF8CString(""Uzbl"");",0
"JSObjectSetProperty(context, globalobject, var_name,",0
"JSObjectMake(context, uzbl.js.classref, NULL),",0
"JSObjectDeleteProperty(context, globalobject, var_name, NULL);",0
if (temp > maxval),0
"void dwc3_gadget_giveback(struct dwc3_ep *dep, struct dwc3_request *req,",0
"usb_gadget_unmap_request_by_dev(dwc->sysdev,",0
spin_lock(&dwc->lock);,0
if (dep->number > 1),0
void TabletModeWindowState::LeaveTabletMode(wm::WindowState* window_state) {,0
EnterAnimationType animation_type =,0
long Track::Create(,0
"const Info& info,",0
"long long element_size,",0
Track*& pResult),0
if (pResult),0
"Track* const pTrack = new (std::nothrow) Track(pSegment,",0
